Date,Reported Cause of Incident,cause_sub ,State,County,Operator ID,Operator Name,System Type,Report ID,Fatalities,Injuries,Cost_Reported,Total Cost Current Year Dollars,b_spilled,b_lost
04/30/2019,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,CO,JEFFERSON,15931,PUBLIC SERVICE CO OF COLORADO,GAS DISTRIBUTION,20190053,0,0,160265,160265,0,0
05/01/2019,INCORRECT OPERATION,INCORRECT EQUIPMENT,TX,LIVE OAK,30782,HARVEST MIDSTREAM COMPANY,HAZARDOUS LIQUID,20190173,0,0,4920,4920,2,0
,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,TX,HARRIS,4906,EXXONMOBIL PIPELINE CO,HAZARDOUS LIQUID,20190174,0,0,704,704,5,5
,NATURAL FORCE DAMAGE,LIGHTNING,MO,ST. LOUIS COUNTY,11032,SPIRE MISSOURI INC. EAST,GAS DISTRIBUTION,20190054,0,0,151165,151165,0,0
05/02/2019,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,AR,GARLAND,602,"ENABLE GAS TRANSMISSION, LLC",GAS TRANSMISSION,20190064,0,0,4095226,4095226,0,0
,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,CO,MORGAN,2564,COLORADO INTERSTATE GAS CO,GAS TRANSMISSION,20190065,0,0,108084,108084,0,0
05/03/2019,INCORRECT OPERATION,INCORRECT INSTALLATION,TX,HARRIS,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HAZARDOUS LIQUID,20190175,0,0,14720,14720,64,0
,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,TX,CROCKETT,32099,ENERGY TRANSFER COMPANY,HAZARDOUS LIQUID,20190172,0,0,8255,8255,243,243
05/06/2019,ALL OTHER CAUSES,UNKNOWN,MN,DAKOTA,12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",GAS DISTRIBUTION,20190074,0,0,204697,204697,0,0
,,,TX,HARRIS,20044,LINDE,GAS TRANSMISSION,20190063,0,0,500948,500948,0,0
,,,UT,SAN PETE,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,GAS DISTRIBUTION,20190056,0,0,201300,201300,0,0
05/07/2019,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,OK,KINGFISHER,32109,"ONEOK NGL PIPELINE, LLC",HAZARDOUS LIQUID,20190177,0,0,4061,4061,2,2
05/08/2019,INCORRECT OPERATION,INCORRECT VALVE POSITION,KY,LINCOLN,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",GAS TRANSMISSION,20190068,0,0,54094,54094,0,0
,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,TX,WICHITA,31454,"NUSTAR LOGISTICS, L.P.",HAZARDOUS LIQUID,20190179,0,0,16515,16515,0,0
,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,OK,PAYNE,32551,"BKEP PIPELINE, LLC",HAZARDOUS LIQUID,20190167,0,0,68349,68349,140,0
05/10/2019,INCORRECT OPERATION,OTHER INCORRECT OPERATION,IN,MORGAN,8070,INDIANA GAS CO INC,GAS DISTRIBUTION,20190057,0,1,92260,92260,0,0
,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,IL,DOUGLAS,15105,PANHANDLE EASTERN PIPELINE CO,GAS TRANSMISSION,20190067,0,0,8396,8396,0,0
05/11/2019,CORROSION,INTERNAL,TX,SCURRY,39596,PERMIAN EXPRESS PARTNERS LLC,HAZARDOUS LIQUID,20190178,0,0,26200,26200,20,0
,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TX,BRAZORIA,25146,"EQUISTAR CHEMICALS, L.P.",HAZARDOUS LIQUID,20190180,0,0,500,500,0,0
05/12/2019,CORROSION,EXTERNAL,TX,JEFFERSON,39706,SUNOCO PARTNERS MARKETING & TERMINALS LP,HAZARDOUS LIQUID,20190181,0,0,23400,23400,0,0
05/13/2019,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,CA,SAN BERNARDINO,18484,SOUTHERN CALIFORNIA GAS CO,GAS DISTRIBUTION,20190058,0,0,108910,108910,0,0
,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,KS,JEFFERSON,31618,ENTERPRISE PRODUCTS OPERATING LLC,HAZARDOUS LIQUID,20190192,0,0,350,350,3,3
05/14/2019,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,TX,JEFFERSON,12634,EXXONMOBIL OIL CORPORATION,HAZARDOUS LIQUID,20190186,0,0,33681,33681,2,2
05/15/2019,CORROSION,EXTERNAL,TX,JASPER,31728,"GULF SOUTH PIPELINE COMPANY, LP",GAS TRANSMISSION,20190066,0,0,55000,55000,0,0
,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,MI,OTTAWA,12420,MICHIGAN GAS UTILITIES CO,GAS DISTRIBUTION,20190059,0,0,85282,85282,0,0
05/16/2019,CORROSION,INTERNAL,LA,CADDO,31618,ENTERPRISE PRODUCTS OPERATING LLC,HAZARDOUS LIQUID,20190182,0,0,10030,10030,0,0
,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,IL,JEFFERSON,32513,AMEREN ILLINOIS COMPANY,GAS DISTRIBUTION,20190060,0,0,217947,217947,0,0
,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,TX,REEVES,300,"PLAINS PIPELINE, L.P.",HAZARDOUS LIQUID,20190188,0,0,16025,16025,1,1
,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,LA,ST. CHARLES PARISH,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HAZARDOUS LIQUID,20190189,0,0,742602,742602,0,0
,,NON-THREADED CONNECTION FAILURE,NC,MECKLENBURG,15674,PLANTATION PIPE LINE CO,HAZARDOUS LIQUID,20190190,0,0,68533,68533,0,0
,,PUMP OR PUMP-RELATED EQUIPMENT,LA,LAFOURCHE,31174,"SHELL PIPELINE CO., L.P.",HAZARDOUS LIQUID,20190169,0,0,1115000,1115000,297,0
,,,TX,MONTGOMERY,31618,ENTERPRISE PRODUCTS OPERATING LLC,HAZARDOUS LIQUID,20190197,0,0,1200003,1200003,0,0
05/17/2019,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,OK,LINCOLN,300,"PLAINS PIPELINE, L.P.",HAZARDOUS LIQUID,20190187,0,0,3548,3548,4,0
05/18/2019,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,FL,LEE,15348,PEOPLES GAS SYSTEM INC,GAS DISTRIBUTION,20190071,0,0,155619,155619,0,0
,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,OK,LINCOLN,32080,"CCPS TRANSPORTATION, LLC",HAZARDOUS LIQUID,20190185,0,0,2610,2610,0,0
05/20/2019,CORROSION,INTERNAL,ND,BOWMAN,32619,"HILAND CRUDE, LLC",HAZARDOUS LIQUID,20190196,0,0,214740,214740,22,0
,,,TX,HARRIS,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HAZARDOUS LIQUID,20190194,0,0,57283,57283,0,0
05/21/2019,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,MI,OAKLAND,2748,CONSUMERS ENERGY CO,GAS DISTRIBUTION,20190061,0,1,120597,120597,0,0
05/22/2019,INCORRECT OPERATION,INCORRECT VALVE POSITION,IN,LAKE,32147,MARATHON PIPE LINE LLC,HAZARDOUS LIQUID,20190191,0,0,14132,14132,2,0
05/23/2019,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TX,ECTOR,31531,"ONEOK WESTEX TRANSMISSION, LLC",GAS TRANSMISSION,20190069,0,0,14269,14269,0,0
,,THREADED CONNECTION/COUPLING FAILURE,KS,SEDGWICK,31684,PHILLIPS 66 PIPELINE LLC,HAZARDOUS LIQUID,20190183,0,0,16520,16520,0,0
,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,OH,SUMMIT,4060,DOMINION ENERGY OHIO,GAS DISTRIBUTION,20190098,0,0,101031,101031,0,0
05/24/2019,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,CO,WELD,15359,BLACK HILLS ENERGY,GAS DISTRIBUTION,20190062,0,0,80111,80111,0,0
05/25/2019,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,PA,BEDFORD,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",GAS TRANSMISSION,20190071,0,0,16342,16342,0,0
05/26/2019,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,MS,COVINGTON,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,UNDERGROUND NATURAL GAS STORAGE,20190070,0,0,300,300,0,0
05/27/2019,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,OK,GARVIN,39147,"ENABLE GAS GATHERING, LLC",HAZARDOUS LIQUID,20190200,0,0,10060,10060,0,0
,,,,NOBLE,39401,GREAT SALT PLAINS PIPELINE LLC,HAZARDOUS LIQUID,20190249,0,0,27101,27101,19,19
05/29/2019,ALL OTHER CAUSES,UNKNOWN,CO,ARAPAHOE,31684,PHILLIPS 66 PIPELINE LLC,HAZARDOUS LIQUID,20190198,0,0,145060,145060,1,1
,INCORRECT OPERATION,OTHER INCORRECT OPERATION,OH,ALLEN,12470,MID - VALLEY PIPELINE CO,HAZARDOUS LIQUID,20190208,0,0,7052,7052,0,0
,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,LA,ST. JAMES,4906,EXXONMOBIL PIPELINE CO,HAZARDOUS LIQUID,20190210,0,0,302150,302150,18,0
,,THREADED CONNECTION/COUPLING FAILURE,TX,JONES,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",HAZARDOUS LIQUID,20190201,0,0,13065,13065,0,0
05/30/2019,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TN,HICKMAN,19160,TENNESSEE GAS PIPELINE COMPANY,GAS TRANSMISSION,20190073,0,0,137381,137381,0,0
,,NON-THREADED CONNECTION FAILURE,NJ,MIDDLESEX,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HAZARDOUS LIQUID,20190207,0,0,39950,39950,0,0
,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,OH,STARK,4060,DOMINION ENERGY OHIO,UNDERGROUND NATURAL GAS STORAGE,20190075,0,0,251011,251011,0,0
,,,OK,TULSA,14210,"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",GAS DISTRIBUTION,20190066,0,0,60039,60039,0,0
05/31/2019,ALL OTHER CAUSES,UNKNOWN,SC,RICHLAND,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",GAS DISTRIBUTION,20190070,0,0,50070,50070,0,0
,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,CA,RIVERSIDE,18484,SOUTHERN CALIFORNIA GAS CO,GAS DISTRIBUTION,20190065,0,0,139700,139700,0,0
,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",TX,LEE,30829,ENTERPRISE CRUDE PIPELINE LLC,HAZARDOUS LIQUID,20190206,0,0,170535,170535,10,0
06/01/2019,ALL OTHER CAUSES,UNKNOWN,OK,CARTER,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),GAS TRANSMISSION,20190074,0,0,954540,954540,0,0
06/02/2019,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,TX,KINNEY,31130,DCP MIDSTREAM,HAZARDOUS LIQUID,20190199,0,0,2270,2270,13,13
,,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,CA,KERN,39534,TORRANCE VALLEY PIPELINE COMPANY LLC,HAZARDOUS LIQUID,20190211,0,0,6239,6239,9,0
,NATURAL FORCE DAMAGE,HIGH WINDS,TX,REEVES,39654,ORYX DELAWARE OIL TRANSPORT LLC,HAZARDOUS LIQUID,20190203,0,0,9552,9552,5,0
,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,NC,CABARRUS,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,GAS DISTRIBUTION,20190063,0,0,113957,113957,0,0
06/03/2019,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TX,POTTER,32481,"BKEP CRUDE, LLC",HAZARDOUS LIQUID,20190184,0,0,821,821,1,1
,,NON-THREADED CONNECTION FAILURE,TX,EL PASO,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",HAZARDOUS LIQUID,20190213,0,0,407838,407838,341,248
06/04/2019,INCORRECT OPERATION,INCORRECT INSTALLATION,OK,CREEK,31579,"MAGELLAN PIPELINES HOLDINGS, LP",HAZARDOUS LIQUID,20190209,0,0,35150,35150,3,0
,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,WA,COWLITZ COUNTY,30781,OLYMPIC PIPE LINE COMPANY,HAZARDOUS LIQUID,20190212,0,0,10328,10328,0,0
,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,MS,HINDS,12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,GAS DISTRIBUTION,20190064,0,0,78426,78426,0,0
06/06/2019,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,NJ,MIDDLESEX,15952,PUBLIC SERVICE ELECTRIC & GAS CO,GAS DISTRIBUTION,20190119,0,0,120572,120572,0,0
,INCORRECT OPERATION,INCORRECT VALVE POSITION,TX,GALVESTON,4499,CENTERPOINT ENERGY RESOURCES CORPORATION,GAS DISTRIBUTION,20190067,0,2,42266,42266,0,0
,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,TX,VAN ZANDT COUNTY,32109,"ONEOK NGL PIPELINE, LLC",HAZARDOUS LIQUID,20190202,0,0,60,60,0,0
,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,MO,JACKSON COUNTY,30769,SPIRE MISSOURI INC. WEST,GAS DISTRIBUTION,20190069,0,0,545972,545972,0,0
06/07/2019,CORROSION,EXTERNAL,OH,CLARK,2616,"COLUMBIA GAS TRANSMISSION, LLC",GAS TRANSMISSION,20190079,0,0,300840,300840,0,0
,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,LA,RICHLAND,405,ANR PIPELINE CO,GAS TRANSMISSION,20190078,0,0,69350,69350,0,0
,,NON-THREADED CONNECTION FAILURE,AK,NOT WITHIN A COUNTY,26149,ALYESKA PIPELINE SERVICE CO,HAZARDOUS LIQUID,20190193,0,0,41292,41292,4,0
06/08/2019,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,IL,MARION,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",HAZARDOUS LIQUID,20190215,0,0,3827,3827,1,0
,,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TX,LOVING,31574,"WESTERN REFINING LOGISTICS, LP",HAZARDOUS LIQUID,20190216,0,0,1574,1574,0,0
06/09/2019,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,WY,NATRONA,31720,"EXPRESS HOLDINGS (USA), LLC",HAZARDOUS LIQUID,20190217,0,0,7780,7780,4,0
,,THREADED CONNECTION/COUPLING FAILURE,LA,ASCENSION,31684,PHILLIPS 66 PIPELINE LLC,HAZARDOUS LIQUID,20190214,0,0,7700,7700,1,1
06/10/2019,CORROSION,INTERNAL,TX,BRAZORIA,30829,ENTERPRISE CRUDE PIPELINE LLC,HAZARDOUS LIQUID,20190205,0,0,115050,115050,1,0
,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,OK,JACKSON,31888,CENTURION PIPELINE L.P.,HAZARDOUS LIQUID,20190221,0,0,1589800,1589800,"4,201",2304
,INCORRECT OPERATION,INCORRECT VALVE POSITION,TX,NUECES,31580,"MAGELLAN TERMINALS HOLDINGS, LP",HAZARDOUS LIQUID,20190219,0,0,2000,2000,0,0
,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,LA,RICHLAND,405,ANR PIPELINE CO,GAS TRANSMISSION,20190080,0,0,16300,16300,0,0
06/11/2019,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,LA,TERREBONNE,31174,"SHELL PIPELINE CO., L.P.",HAZARDOUS LIQUID,20190204,0,0,10100,10100,1,0
,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,LA,ASCENSION,4906,EXXONMOBIL PIPELINE CO,HAZARDOUS LIQUID,20190222,0,0,1800,1800,18,18
06/12/2019,INCORRECT OPERATION,OTHER INCORRECT OPERATION,OK,LINCOLN,32334,TC OIL PIPELINE OPERATIONS INC,HAZARDOUS LIQUID,20190218,0,0,102438,102438,2,0
06/14/2019,CORROSION,INTERNAL,MN,KITTSON,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HAZARDOUS LIQUID,20190223,0,0,123802,123802,0,0
,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,TX,SMITH,31978,ATMOS PIPELINE - TEXAS,GAS TRANSMISSION,20190081,0,0,95661,95661,0,0
06/18/2019,ALL OTHER CAUSES,UNKNOWN,AR,PHILLIPS,19270,"TEXAS GAS TRANSMISSION, LLC",GAS TRANSMISSION,20190077,0,0,1453327,1453327,0,0
,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,FL,ORANGE,15348,PEOPLES GAS SYSTEM INC,GAS DISTRIBUTION,20190076,0,0,58022,58022,0,0
06/19/2019,CORROSION,INTERNAL,CA,KERN,300,"PLAINS PIPELINE, L.P.",HAZARDOUS LIQUID,20190230,0,0,37750,37750,45,0
,INCORRECT OPERATION,OTHER INCORRECT OPERATION,TX,YOAKUM,31684,PHILLIPS 66 PIPELINE LLC,HAZARDOUS LIQUID,20190226,0,0,15060,15060,1,0
06/20/2019,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,AR,INDEPENDENCE,603,CENTERPOINT ENERGY RESOURCES CORP.,GAS DISTRIBUTION,20190072,0,0,453131,453131,0,0
,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TX,POLK,31613,"MIDCOAST PIPELINES (EAST TEXAS), L.P.",GAS TRANSMISSION,20190082,0,0,44977,44977,0,0
,,THREADED CONNECTION/COUPLING FAILURE,CA,KERN,39534,TORRANCE VALLEY PIPELINE COMPANY LLC,HAZARDOUS LIQUID,20190224,0,0,4419,4419,21,0
06/21/2019,INCORRECT OPERATION,INCORRECT VALVE POSITION,AZ,APACHE,4280,EL PASO NATURAL GAS CO,GAS TRANSMISSION,20190084,0,0,19019,19019,0,0
,NATURAL FORCE DAMAGE,HIGH WINDS,TX,GARZA,31888,CENTURION PIPELINE L.P.,HAZARDOUS LIQUID,20190225,0,0,8695,8695,2,0
,OTHER OUTSIDE FORCE DAMAGE,INTENTIONAL DAMAGE,MA,ESSEX,1209,COLUMBIA GAS OF MASSACHUSETTS,GAS DISTRIBUTION,20190081,0,0,273800,273800,0,0
06/22/2019,INCORRECT OPERATION,INCORRECT INSTALLATION,TX,SUTTON,31130,DCP MIDSTREAM,HAZARDOUS LIQUID,20190231,0,0,495,495,4,4
06/23/2019,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,TX,CHAMBERS,32109,"ONEOK NGL PIPELINE, LLC",HAZARDOUS LIQUID,20190229,0,0,18960,18960,97,97
,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,MO,MCDONALD COUNTY,30769,SPIRE MISSOURI INC. WEST,GAS DISTRIBUTION,20190080,0,0,140945,140945,0,0
06/24/2019,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,TX,JEFFERSON,31684,PHILLIPS 66 PIPELINE LLC,HAZARDOUS LIQUID,20190232,0,0,14840,14840,7,0
06/25/2019,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,TX,LIVE OAK,31130,DCP MIDSTREAM,HAZARDOUS LIQUID,20190233,0,0,8075,8075,1,1
06/26/2019,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,OK,OSAGE,18718,SUNOCO PIPELINE L.P.,HAZARDOUS LIQUID,20190220,0,0,19350,19350,2,0
06/27/2019,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,TX,HARRIS,30829,ENTERPRISE CRUDE PIPELINE LLC,HAZARDOUS LIQUID,20190228,0,0,22410,22410,1,0
,,FAILURE OF EQUIPMENT BODY,OK,PAYNE,30829,ENTERPRISE CRUDE PIPELINE LLC,HAZARDOUS LIQUID,20190234,0,0,615000,615000,0,0
06/28/2019,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TX,MONTGOMERY,19160,TENNESSEE GAS PIPELINE COMPANY,GAS TRANSMISSION,20190086,0,0,347374,347374,0,0
06/29/2019,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TN,DAVIDSON,19160,TENNESSEE GAS PIPELINE COMPANY,GAS TRANSMISSION,20190087,0,0,38177,38177,0,0
,NATURAL FORCE DAMAGE,LIGHTNING,MD,GARRETT,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",GAS TRANSMISSION,20190083,0,0,8413,8413,0,0
,,,NM,LEA,31618,ENTERPRISE PRODUCTS OPERATING LLC,HAZARDOUS LIQUID,20190235,0,0,50550,50550,0,0
06/30/2019,CORROSION,EXTERNAL,MI,MASON,12408,DTE GAS COMPANY,GAS TRANSMISSION,20190085,0,0,189595,189595,0,0
,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,LA,ACADIA,405,ANR PIPELINE CO,GAS TRANSMISSION,20190089,0,0,306000,306000,0,0
07/01/2019,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,GA,FULTON,792,ATLANTA GAS LIGHT CO,GAS DISTRIBUTION,20190082,0,0,144602,144602,0,0
,INCORRECT OPERATION,INCORRECT INSTALLATION,MN,BLUE EARTH,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HAZARDOUS LIQUID,20190236,0,0,165554,165554,7,0
,NATURAL FORCE DAMAGE,LIGHTNING,MN,DAKOTA,12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",GAS DISTRIBUTION,20190084,0,0,51900,51900,0,0
07/02/2019,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,TX,CRANE,39654,ORYX DELAWARE OIL TRANSPORT LLC,HAZARDOUS LIQUID,20190237,0,0,13515,13515,0,0
,,THIRD PARTY EXCAVATION DAMAGE,AZ,MARICOPA,18536,SOUTHWEST GAS CORP,GAS DISTRIBUTION,20190079,0,0,138664,138664,0,0
,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,OH,CADIZ,39941,"MARKWEST UTICA EMG, L.L.C.",HAZARDOUS LIQUID,20190238,0,0,615,615,17,17
07/03/2019,ALL OTHER CAUSES,UNKNOWN,NM,CHAVEZ,6141,NEW MEXICO GAS COMPANY,GAS DISTRIBUTION,20190087,1,0,0,0,0,0
,,,TN,SULLIVAN,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),GAS DISTRIBUTION,20190083,0,3,5000,5000,0,0
,INCORRECT OPERATION,OTHER INCORRECT OPERATION,NM,LEA,300,"PLAINS PIPELINE, L.P.",HAZARDOUS LIQUID,20190241,0,0,94842,94842,10,10
07/04/2019,ALL OTHER CAUSES,UNKNOWN,MN,ST. LOUIS,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HAZARDOUS LIQUID,20190242,0,0,103796,103796,7,0
,CORROSION,INTERNAL,CA,KERN,300,"PLAINS PIPELINE, L.P.",HAZARDOUS LIQUID,20190240,0,0,16050,16050,1,1
07/05/2019,ALL OTHER CAUSES,MISCELLANEOUS,LA,,32214,"CAMERON LNG, LLC",LIQUEFIED NATURAL GAS,20190003,0,0,7,7,0,0
,CORROSION,EXTERNAL,OCS,,39352,"GENESIS OFFSHORE HOLDINGS, LLC",GAS GATHERING,20190091,0,0,1012018,1012018,0,0
,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TN,DAVIDSON,19160,TENNESSEE GAS PIPELINE COMPANY,GAS TRANSMISSION,20190092,0,0,9255,9255,0,0
,NATURAL FORCE DAMAGE,EARTH MOVEMENT,CA,KERN,15007,PACIFIC GAS & ELECTRIC CO,GAS DISTRIBUTION,20190086,0,0,2670009,2670009,0,0
07/07/2019,CORROSION,INTERNAL,TX,HOWARD,39348,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",HAZARDOUS LIQUID,20190244,0,0,124739,124739,313,214
,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,WY,NIOBRARA,32109,"ONEOK NGL PIPELINE, LLC",HAZARDOUS LIQUID,20190239,0,0,30,30,1,1
07/08/2019,CORROSION,EXTERNAL,HI,HONOLULU,26045,"PAR HAWAII REFINING, LLC",HAZARDOUS LIQUID,20190227,0,0,88602,88602,0,0
,,,OCS,,39498,COX OPERATING LLC,HAZARDOUS LIQUID,20190297,0,0,5815,5815,0,0
,,INTERNAL,OCS,,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",GAS TRANSMISSION,20190093,0,0,525095,525095,0,0
,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,ND,BOWMAN,31878,BRIDGER PIPELINE LLC,HAZARDOUS LIQUID,20190245,0,0,24758,24758,5,2
07/09/2019,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,KY,LEWIS,2616,"COLUMBIA GAS TRANSMISSION, LLC",UNDERGROUND NATURAL GAS STORAGE,20190090,0,0,320378,320378,0,0
07/10/2019,CORROSION,EXTERNAL,TX,CLAY,31684,PHILLIPS 66 PIPELINE LLC,HAZARDOUS LIQUID,20190243,0,0,966591,966591,"1,100",0
,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",AR,INDEPENDENCE,602,"ENABLE GAS TRANSMISSION, LLC",GAS TRANSMISSION,20190088,0,0,162200,162200,0,0
